post_id	date	num_likes	num_angry	num_shares
904277726319518_176827639901071	2018-10-11T21:50:32+0000	21138	1593	5308
904277726319518_1082639391896216	2018-10-11T21:38:27+0000	10941	770	5564
904277726319518_1980859161994697	2018-10-11T18:37:22+0000	22337	1522	10537
904277726319518_2159222807680482	2018-10-11T16:11:35+0000	8167	136	3600
904277726319518_541196666321680	2018-10-11T15:32:25+0000	14463	6581	7265
904277726319518_253169418876775	2018-10-11T13:57:18+0000	13030	667	3099
904277726319518_174581650112085	2018-10-11T12:56:42+0000	31870	285	10260
904277726319518_243987759579804	2018-10-11T10:11:55+0000	36794	170	32551
904277726319518_496182370792435	2018-10-10T22:40:00+0000	20236	3143	31731
904277726319518_1978895318857748	2018-10-10T21:10:55+0000	19922	3268	3475
904277726319518_1978788978868382	2018-10-10T20:55:00+0000	7722	305	1499
904277726319518_2008099232813528	2018-10-10T18:43:33+0000	7956	170	2366
904277726319518_256412305217145	2018-10-10T18:03:13+0000	7846	631	2389
904277726319518_174221003498106	2018-10-10T17:35:42+0000	7340	150	1761
904277726319518_551600558726044	2018-10-10T17:04:26+0000	23244	177	13478
904277726319518_314556149129323	2018-10-10T15:27:00+0000	32599	256	25997
904277726319518_171133303799150	2018-10-10T13:23:27+0000	12411	522	7031
904277726319518_1149956918496662	2018-10-10T12:46:46+0000	13511	457	3570
904277726319518_1382129525223236	2018-10-10T00:30:00+0000	61159	655	50880
904277726319518_1155275731288603	2018-10-09T21:28:37+0000	42259	2911	11925
904277726319518_348112445933350	2018-10-09T19:37:58+0000	17106	716	3843
904277726319518_1975348815879065	2018-10-09T18:29:01+0000	38143	4310	51202
904277726319518_276946716491802	2018-10-09T16:49:28+0000	17856	1899	7673
904277726319518_1929513940459378	2018-10-09T13:51:44+0000	14295	72	7097
904277726319518_2125034457762248	2018-10-09T13:46:32+0000	20416	534	6188
904277726319518_274256390085539	2018-10-09T00:45:19+0000	42014	333	20754
904277726319518_179107886312750	2018-10-08T23:49:41+0000	54981	1818	23029
904277726319518_432043803990500	2018-10-08T16:40:24+0000	12748	1292	5030
904277726319518_2246479205564567	2018-10-08T16:11:16+0000	22096	186	6172
904277726319518_2252067338413424	2018-10-08T00:31:43+0000	13167	987	3424
904277726319518_2201443223473673	2018-10-07T01:40:00+0000	41593	408	24194
904277726319518_1969547173125896	2018-10-06T22:20:00+0000	3699	84	582
904277726319518_355394551690743	2018-10-06T21:42:57+0000	17697	4314	14675
904277726319518_1969590019788278	2018-10-06T21:29:30+0000	5823	56	959
904277726319518_348941819176246	2018-10-06T21:00:46+0000	33589	150	36909
904277726319518_1035737753275534	2018-10-06T20:03:00+0000	6134	36	4930
904277726319518_360628184673576	2018-10-06T16:38:23+0000	35054	178	24489
904277726319518_298340044331438	2018-10-06T15:30:07+0000	3010	34	754
904277726319518_654220068311809	2018-10-06T14:37:43+0000	4742	110	1460
904277726319518_253079985404354	2018-10-06T13:52:52+0000	2606	27	515
904277726319518_295070817767713	2018-10-06T13:46:52+0000	3606	43	1034
904277726319518_554361248336679	2018-10-06T13:12:29+0000	15659	341	3430
904277726319518_972899109560042	2018-10-06T13:00:01+0000	20443	86	14947
904277726319518_175917696625734	2018-10-06T00:46:27+0000	28336	287	7342
904277726319518_339815149928107	2018-10-05T23:00:01+0000	49315	412	14951
904277726319518_1957333757659233	2018-10-05T20:15:00+0000	14290	637	7044
904277726319518_265123784138683	2018-10-05T18:24:49+0000	5920	105	1567
904277726319518_2232913646782330	2018-10-05T16:05:38+0000	2049	13	559
904277726319518_1402084293260390	2018-10-05T15:58:29+0000	2281	17	539
904277726319518_696023874099999	2018-10-05T15:52:39+0000	2327	15	523
904277726319518_508882916251574	2018-10-05T15:50:52+0000	28103	224	8172
904277726319518_2689595297933101	2018-10-05T14:50:00+0000	7058	31	2429
904277726319518_1967302090017071	2018-10-05T10:05:50+0000	5202	24	1281
904277726319518_1066357943545315	2018-10-05T04:01:29+0000	48000	306	25602
904277726319518_2132608533667924	2018-10-05T01:05:32+0000	13178	1825	4693
904277726319518_1966684106745536	2018-10-04T23:17:50+0000	4374	34	2322
904277726319518_2053772501602068	2018-10-04T22:28:54+0000	15154	106	20970
904277726319518_2129753870578395	2018-10-04T16:30:43+0000	5586	102	3801
904277726319518_949018328641183	2018-10-04T16:00:40+0000	3406	25	1712
904277726319518_467320400432293	2018-10-03T23:12:55+0000	16184	131	9685
904277726319518_2163929823872991	2018-10-03T22:10:13+0000	10872	656	20811
904277726319518_245296669664275	2018-10-03T15:00:33+0000	5570	27	2577
904277726319518_493304927805056	2018-10-03T14:38:18+0000	4702	116	2173
904277726319518_2254491784592851	2018-10-03T13:38:19+0000	2578	16	1495
904277726319518_155369068734626	2018-10-03T11:03:22+0000	4628	208	2880
904277726319518_340215979884292	2018-10-02T21:54:02+0000	66226	250	41994
904277726319518_329981827579035	2018-10-02T20:28:16+0000	3488	36	1019
904277726319518_768494520168447	2018-10-02T20:00:02+0000	34110	255	11130
904277726319518_278603349424601	2018-10-02T18:16:43+0000	3362	48	1182
904277726319518_2541125739446994	2018-10-02T16:30:43+0000	2638	10	1687
904277726319518_164338261161804	2018-10-02T16:23:56+0000	9775	48	6648
904277726319518_929617897225427	2018-10-02T14:59:31+0000	2872	41	928
904277726319518_2176074332661867	2018-10-02T14:09:03+0000	1292	11	210
904277726319518_1077256002451688	2018-10-02T13:39:37+0000	1327	14	840
904277726319518_297070214227859	2018-10-02T13:23:21+0000	1871	16	602
904277726319518_2196628823886510	2018-10-02T13:06:37+0000	1688	16	269
904277726319518_170810033799363	2018-10-01T22:53:04+0000	4083	207	1249
904277726319518_481022969046222	2018-10-01T22:25:37+0000	4223	113	1417
904277726319518_295630654601316	2018-10-01T21:28:15+0000	49660	424	34765
904277726319518_237813786912320	2018-10-01T20:25:02+0000	2735	32	1440
904277726319518_317084395551944	2018-10-01T18:55:37+0000	3406	34	941
904277726319518_284422385617006	2018-10-01T17:39:47+0000	4510	104	1703
904277726319518_347920085953681	2018-10-01T17:35:38+0000	8897	143	2564
904277726319518_301356027126817	2018-10-01T17:00:38+0000	1308	42	343
904277726319518_2343886195847627	2018-10-01T16:55:02+0000	2565	42	917
904277726319518_1001789173326073	2018-10-01T16:13:51+0000	3284	69	835
904277726319518_549119548850975	2018-10-01T14:02:35+0000	2894	15	2167
904277726319518_687109054989678	2018-10-01T13:27:12+0000	3503	36	1048
904277726319518_165933547650008	2018-10-01T03:35:51+0000	6785	39	3627
904277726319518_2024690457595549	2018-10-01T01:02:23+0000	6850	976	2693
904277726319518_298035037681840	2018-10-01T00:20:34+0000	8938	105	2751
904277726319518_283035822309049	2018-09-30T18:30:01+0000	5541	27	3914
904277726319518_307869739797313	2018-09-30T16:30:00+0000	5526	14	4700
904277726319518_2130911370266597	2018-09-30T15:30:00+0000	14617	62	9325
904277726319518_706282189735806	2018-09-30T14:30:46+0000	14921	53	8083
904277726319518_278416166112079	2018-09-29T23:39:00+0000	3658	37	2404
904277726319518_725531721131261	2018-09-29T17:40:00+0000	2400	7	1450
904277726319518_2224187344532486	2018-09-29T16:51:51+0000	2552	98	1488
904277726319518_298831787580339	2018-09-29T16:15:56+0000	3477	60	1463
904277726319518_336051770273496	2018-09-29T16:06:25+0000	6013	113	3191
904277726319518_311858439397468	2018-09-29T15:53:14+0000	3458	20	1444
904277726319518_165487444359707	2018-09-29T15:43:08+0000	2883	51	1561
904277726319518_319133748862423	2018-09-29T15:18:20+0000	3418	26	1199
904277726319518_2109716432385386	2018-09-29T14:15:16+0000	38348	163	24756
904277726319518_633117667083135	2018-09-29T12:50:45+0000	2492	6	1451
904277726319518_818176871906748	2018-09-28T23:02:45+0000	6287	1778	3420
904277726319518_289649321640204	2018-09-28T23:00:01+0000	6502	116	3021
904277726319518_308100360001697	2018-09-28T21:13:37+0000	3780	242	1345
904277726319518_307162160100204	2018-09-28T18:35:00+0000	3320	14	2032
904277726319518_312418679550475	2018-09-28T16:01:51+0000	1482	16	474
904277726319518_232641797610477	2018-09-28T15:48:52+0000	2708	24	656
904277726319518_1398855306914503	2018-09-28T15:39:29+0000	2989	26	957
904277726319518_941651852685601	2018-09-28T15:00:53+0000	1515	24	333
904277726319518_2144476612442478	2018-09-28T14:28:08+0000	2066	16	662
904277726319518_2126510351009844	2018-09-28T13:50:51+0000	2517	13	1508
904277726319518_1905538776192852	2018-09-27T23:38:17+0000	2675	97	925
904277726319518_635285533531843	2018-09-27T21:47:19+0000	4016	345	1902
904277726319518_1970426479716874	2018-09-27T21:36:20+0000	1683	37	2057
904277726319518_722328488101171	2018-09-27T20:53:03+0000	2477	76	785
904277726319518_1862729857138562	2018-09-27T20:42:37+0000	1506	46	401
904277726319518_943917145814811	2018-09-27T20:27:24+0000	1567	31	487
904277726319518_691197727933197	2018-09-27T20:18:36+0000	1119	28	328
904277726319518_2154809668075223	2018-09-27T20:14:16+0000	1523	35	644
904277726319518_2273878392842263	2018-09-27T20:04:17+0000	2400	21	762
904277726319518_415307562332133	2018-09-27T19:47:55+0000	2889	61	1135
904277726319518_1860337700750965	2018-09-27T19:28:22+0000	3083	325	1020
904277726319518_988636244678251	2018-09-27T18:50:31+0000	4624	379	4193
904277726319518_1930137957281089	2018-09-27T17:00:45+0000	3899	24	2503
904277726319518_547832735638101	2018-09-27T15:59:40+0000	3270	16	1824
904277726319518_165972210999523	2018-09-27T15:55:08+0000	2595	42	722
904277726319518_702556333446392	2018-09-27T15:39:20+0000	1464	21	361
904277726319518_2215232998746501	2018-09-27T15:33:57+0000	1813	19	797
904277726319518_2099839873405986	2018-09-27T13:40:37+0000	5565	26	5560
904277726319518_155342452069908	2018-09-27T12:43:10+0000	5445	21	5465
904277726319518_2234784326768835	2018-09-26T22:59:08+0000	7958	120	6982
904277726319518_327560594671517	2018-09-26T22:31:46+0000	2779	20	562
904277726319518_307506780027799	2018-09-26T20:46:07+0000	5393	330	2359
904277726319518_1847233648658187	2018-09-26T20:12:09+0000	4238	49	1905
904277726319518_349939402215455	2018-09-26T19:19:37+0000	4660	15	2165
904277726319518_1955368987877048	2018-09-26T13:26:52+0000	3739	19	1158
904277726319518_2054916448156124	2018-09-26T12:52:44+0000	25574	79	44352
904277726319518_766387880420060	2018-09-26T11:53:47+0000	2871	20	1144
904277726319518_299011250828608	2018-09-25T23:39:59+0000	3215	149	1557
904277726319518_314930252573496	2018-09-25T23:38:00+0000	4423	20	3835
904277726319518_764722030526261	2018-09-25T23:00:29+0000	2873	37	942
904277726319518_2238020842892291	2018-09-25T22:34:39+0000	3987	174	1133
904277726319518_1554867221326113	2018-09-25T19:55:19+0000	3217	501	739
904277726319518_2131338257132907	2018-09-25T19:14:35+0000	2701	21	918
904277726319518_296380840965531	2018-09-25T19:09:03+0000	2626	21	765
904277726319518_271695130139963	2018-09-25T00:09:09+0000	4464	34	1409
904277726319518_2153878694644649	2018-09-24T23:32:55+0000	2694	11	565
904277726319518_2438140186203778	2018-09-24T23:28:32+0000	3980	24	1228
904277726319518_692123584492183	2018-09-24T21:17:41+0000	4585	50	1753
904277726319518_354828185258147	2018-09-24T17:43:16+0000	4832	11	3283
904277726319518_1695530877240860	2018-09-24T16:30:00+0000	10566	28	11047
904277726319518_2531576550401912	2018-09-24T15:53:20+0000	4157	31	1571
904277726319518_1952480261499254	2018-09-24T12:17:41+0000	3215	7	580
904277726319518_1951572198256727	2018-09-23T21:30:15+0000	2607	10	934
904277726319518_2134711920178810	2018-09-23T20:30:00+0000	2397	10	1260
904277726319518_327285594501379	2018-09-23T18:18:19+0000	9119	84	4238
904277726319518_2043751069268628	2018-09-23T15:19:05+0000	3076	25	881
904277726319518_1550976038335243	2018-09-23T14:59:16+0000	4811	41	2376
904277726319518_246689229379651	2018-09-23T13:30:09+0000	4458	180	1725
904277726319518_462429264265608	2018-09-23T13:05:38+0000	5013	82	2586
904277726319518_337175407052694	2018-09-22T23:39:33+0000	3841	25	2199
904277726319518_319264182172875	2018-09-22T23:36:00+0000	5685	15	3975
904277726319518_2188080528184784	2018-09-22T22:04:06+0000	3531	3	2559
904277726319518_2430898870284133	2018-09-22T20:32:10+0000	4893	27	1729
904277726319518_311196966129596	2018-09-22T19:00:00+0000	2381	13	1507
904277726319518_1950236288390318	2018-09-22T18:21:59+0000	9538	14	4368
904277726319518_2062608784052401	2018-09-22T16:43:26+0000	2824	10	721
904277726319518_666449920394223	2018-09-22T16:03:22+0000	4334	52	1390
904277726319518_258266428362172	2018-09-22T15:48:18+0000	3018	15	909
904277726319518_327018744542474	2018-09-22T14:32:50+0000	53220	283	12142
904277726319518_2102768790051986	2018-09-22T00:58:10+0000	4427	121	2356
904277726319518_176952119808170	2018-09-22T00:16:02+0000	5845	1454	2375
904277726319518_304270657029225	2018-09-21T20:13:49+0000	3595	43	1177
904277726319518_253974445308603	2018-09-21T20:00:00+0000	1750	11	1283
904277726319518_1917790338525762	2018-09-21T16:05:02+0000	3620	108	1629
904277726319518_2115668838526533	2018-09-21T15:53:28+0000	2752	36	1207
904277726319518_2348945248455847	2018-09-21T15:41:05+0000	2326	18	668
904277726319518_239771856886867	2018-09-21T13:30:08+0000	10447	37	7044
904277726319518_275588723055381	2018-09-21T00:31:34+0000	6634	750	3903
904277726319518_2278183995761158	2018-09-20T23:35:00+0000	8145	37	7165
904277726319518_2338483816166868	2018-09-20T22:09:17+0000	8594	27	5611
904277726319518_239105916953894	2018-09-20T19:29:01+0000	14593	43	9666
904277726319518_265903004251462	2018-09-20T18:28:10+0000	2907	33	1017
904277726319518_531697130634817	2018-09-20T18:14:50+0000	1752	16	441
904277726319518_181174719366122	2018-09-20T17:53:58+0000	1819	13	457
904277726319518_2413676081983456	2018-09-20T17:39:47+0000	3406	17	1353
904277726319518_1887772687980527	2018-09-20T16:30:01+0000	7095	20	2882
904277726319518_547023345750341	2018-09-20T03:29:44+0000	9029	199	5512
904277726319518_320158325415843	2018-09-19T23:49:27+0000	33314	113	26556
904277726319518_1946379265442687	2018-09-19T19:15:31+0000	2102	9	325
904277726319518_953605414831748	2018-09-19T17:00:01+0000	2222	6	790
904277726319518_1807930192587529	2018-09-19T16:29:27+0000	3987	86	1359
904277726319518_702012006863929	2018-09-19T15:44:16+0000	5595	63	2201
904277726319518_238158950186571	2018-09-19T13:50:19+0000	4872	203	2180
904277726319518_2142521612733887	2018-09-18T23:39:04+0000	3533	44	2036
904277726319518_310417743069206	2018-09-18T23:30:00+0000	4828	24	4809
904277726319518_264405660867306	2018-09-18T22:40:00+0000	6170	46	4062
904277726319518_167574754108465	2018-09-18T22:13:54+0000	4797	62	2339
904277726319518_327171724716573	2018-09-18T20:13:49+0000	3721	80	1260
904277726319518_521918678233252	2018-09-18T19:09:21+0000	9491	35	2065
904277726319518_2261154783912395	2018-09-18T16:48:24+0000	2835	41	861
904277726319518_2114727325413512	2018-09-18T16:00:31+0000	3058	18	1277
904277726319518_715410732171830	2018-09-18T11:03:34+0000	5286	147	3567
904277726319518_1890776401004428	2018-09-17T22:54:53+0000	20034	59	13897
904277726319518_1943961975684416	2018-09-17T21:22:40+0000	5165	11	3532
904277726319518_399151357284618	2018-09-17T20:30:00+0000	32382	128	17759
904277726319518_2217258091831104	2018-09-17T19:23:59+0000	4600	114	1441
904277726319518_896738687197463	2018-09-17T14:04:47+0000	6924	70	4493
904277726319518_305024543619850	2018-09-17T13:02:26+0000	8242	365	7388
904277726319518_539423443183203	2018-09-16T19:30:32+0000	6623	328	2653
904277726319518_2115408378478858	2018-09-16T17:24:33+0000	14338	45	6096
904277726319518_1941478125932801	2018-09-16T00:19:44+0000	9696	39	5455
904277726319518_490709364672024	2018-09-15T23:30:12+0000	4486	43	3084
904277726319518_2103616376554402	2018-09-15T22:08:04+0000	20881	68	9285
904277726319518_463621864120717	2018-09-15T20:49:40+0000	18786	58	6710
904277726319518_2218468014891257	2018-09-15T16:45:00+0000	59759	286	35450
904277726319518_244416922939007	2018-09-15T16:34:06+0000	2809	10	515
904277726319518_2037832236280532	2018-09-15T16:21:33+0000	2089	7	186
904277726319518_1038754556286372	2018-09-15T15:07:00+0000	4420	55	1615
904277726319518_326046011283580	2018-09-15T14:12:37+0000	3105	18	780
904277726319518_1711438072312233	2018-09-15T13:48:51+0000	2459	13	393
904277726319518_243292933002149	2018-09-15T13:17:59+0000	3786	24	912
904277726319518_322602891621099	2018-09-15T12:34:54+0000	5999	22	2489
904277726319518_247265749325821	2018-09-15T02:28:08+0000	5686	15	1525
904277726319518_1940214706059143	2018-09-15T01:31:17+0000	12550	16	4033
904277726319518_1713442408764905	2018-09-15T01:22:21+0000	6024	51	2500
904277726319518_1536615239773320	2018-09-14T23:56:48+0000	17938	3333	9966
904277726319518_305153980273331	2018-09-14T20:00:01+0000	17621	50	6735
904277726319518_494891547691077	2018-09-14T16:07:21+0000	6940	14	1893
904277726319518_2116476745052074	2018-09-14T14:30:01+0000	5376	76	2109
904277726319518_711283222566340	2018-09-14T13:57:15+0000	2519	7	633
904277726319518_912005915656382	2018-09-14T13:06:03+0000	2402	7	718
904277726319518_306180180209381	2018-09-14T13:03:59+0000	5354	36	2667
904277726319518_1950529478340846	2018-09-13T23:34:45+0000	4273	34	2470
904277726319518_2054535198191070	2018-09-13T23:12:44+0000	28852	150	20423
904277726319518_321857205030006	2018-09-13T19:30:35+0000	25234	107	7634
904277726319518_287823751815795	2018-09-13T15:35:02+0000	5124	37	2372
904277726319518_526579481146056	2018-09-13T14:58:31+0000	5124	28	1834
904277726319518_266006830701704	2018-09-13T14:52:02+0000	2904	5	1821
904277726319518_2095542470480556	2018-09-13T14:36:48+0000	2350	9	864
904277726319518_268629047315291	2018-09-13T13:54:59+0000	2020	6	513
904277726319518_1560846124062198	2018-09-13T13:17:23+0000	3634	17	1178
904277726319518_2121223204797137	2018-09-13T11:46:54+0000	18680	103	9317
904277726319518_292829281532674	2018-09-12T20:34:00+0000	51563	306	34464
904277726319518_535346920249280	2018-09-12T18:52:08+0000	3000	15	1023
904277726319518_2132384123747443	2018-09-12T18:28:07+0000	2489	8	722
904277726319518_269850230303381	2018-09-12T16:21:35+0000	39574	226	12560
904277726319518_1902970156450265	2018-09-12T12:52:33+0000	20692	205	2137
904277726319518_292266898237657	2018-09-12T00:02:42+0000	9162	176	12853
904277726319518_2073405969654672	2018-09-11T23:47:09+0000	38513	199	14748
904277726319518_900112233516511	2018-09-11T22:56:39+0000	38782	183	40599
904277726319518_1936238443123436	2018-09-11T21:44:49+0000	8394	12	2916
904277726319518_1990824364543319	2018-09-11T20:15:18+0000	6923	102	3799
904277726319518_299435974217601	2018-09-11T16:11:25+0000	5430	8	5478
904277726319518_326489878102989	2018-09-11T14:46:58+0000	5974	9	5512
904277726319518_326262994602615	2018-09-10T23:18:03+0000	4678	22	1843
904277726319518_242067743124691	2018-09-09T00:33:50+0000	3171	8	2810
904277726319518_269814063872140	2018-09-09T00:00:11+0000	3513	26	2095
904277726319518_832207210316380	2018-09-08T19:43:48+0000	1982	8	590
904277726319518_333531944059002	2018-09-08T19:02:08+0000	2668	15	724
904277726319518_1113184792181429	2018-09-08T16:34:07+0000	2116	9	545
904277726319518_485122925322869	2018-09-08T15:52:53+0000	1773	2	360
904277726319518_277256583112137	2018-09-08T15:14:57+0000	2940	7	1313
904277726319518_1879742055439796	2018-09-08T13:59:06+0000	3235	45	1701
904277726319518_481687572297755	2018-09-08T13:07:27+0000	4558	20	1894
904277726319518_323370205104811	2018-09-08T10:56:05+0000	3353	1	3976
904277726319518_675035169526158	2018-09-07T22:04:30+0000	28948	107	7157
904277726319518_314242822667119	2018-09-07T17:49:58+0000	6998	14	7008
904277726319518_561505650933342	2018-09-07T15:20:51+0000	2751	6	3344
904277726319518_295872897869343	2018-09-07T14:08:30+0000	17257	47	5128
904277726319518_2259012440999888	2018-09-07T11:00:02+0000	27960	145	17280
904277726319518_297123257781007	2018-09-07T01:32:49+0000	7809	99	7623
904277726319518_1715797108548201	2018-09-06T18:33:48+0000	3226	22	2102
904277726319518_293125067945482	2018-09-06T17:07:16+0000	5852	22	2726
904277726319518_691679424540978	2018-09-05T17:37:00+0000	2315	6	584
904277726319518_1593001710799741	2018-09-05T17:21:11+0000	2517	10	1089
904277726319518_316016345642849	2018-09-05T14:42:34+0000	1615	3	358
904277726319518_2647798335245538	2018-09-05T14:32:31+0000	3644	18	1753
904277726319518_232747750735133	2018-09-05T14:17:04+0000	2172	4	695
904277726319518_2017630431614996	2018-09-05T12:47:27+0000	1580	3	491
904277726319518_964294913754206	2018-09-05T12:40:15+0000	3805	23	2176
904277726319518_543098579457096	2018-09-05T11:28:48+0000	2219	3	848
904277726319518_1928495937231020	2018-09-05T11:12:07+0000	1053	2	244
904277726319518_259971108189334	2018-09-05T09:38:33+0000	2875	6	972
904277726319518_674769229559425	2018-09-05T09:13:51+0000	2070	5	770
904277726319518_290687881711489	2018-09-05T09:03:20+0000	1219	2	331
904277726319518_1086702671488086	2018-09-05T08:31:13+0000	1004	1	355
904277726319518_390335778167111	2018-09-05T08:14:53+0000	1021	0	375
904277726319518_2183257581942323	2018-09-05T00:04:37+0000	6585	75	6925
904277726319518_283722592232357	2018-09-04T23:42:49+0000	5643	27	14833
904277726319518_1837727446347379	2018-09-04T01:00:28+0000	1555	6	497
904277726319518_427982507726057	2018-09-03T19:37:51+0000	4489	36	1548
904277726319518_291741341420441	2018-09-03T15:02:32+0000	2656	3	2412
904277726319518_1845779972175516	2018-09-02T14:51:07+0000	4663	2150	8510
904277726319518_297795664338619	2018-09-02T13:56:31+0000	2886	39	575
904277726319518_690698174621299	2018-09-02T11:49:53+0000	3557	358	1551
904277726319518_1924317807648833	2018-09-02T00:58:17+0000	3164	9	605
904277726319518_304998553388722	2018-09-01T23:33:48+0000	4373	43	2634
904277726319518_716488438743785	2018-09-01T23:07:55+0000	2848	26	1782
904277726319518_493649304376263	2018-09-01T20:51:41+0000	3341	36	1154
904277726319518_960558977478182	2018-09-01T20:23:31+0000	2292	9	546
904277726319518_460070734492855	2018-09-01T19:47:36+0000	4991	109	2369
