post_id	date	message	num_likes	num_angry	num_shares
904277726319518_2589677814446159	2019-10-19T13:33:22+0000	"N\u00e3o se perca:\n1)Bolsonaro extinguiu comit\u00eas do plano de a\u00e7\u00e3o de incidentes com \u00f3leo\n2)Bolsonaro tentou comprar deputados, diz l\u00edder do PSL\n3)Justi\u00e7a deixa prescrever processo contra Edir Macedo pronto para julgamento\n4) \u201cJuiz\u201d Moro ordenou busca e apreens\u00e3o sem provoca\u00e7\u00e3o do MP"	7406	1050	1413
904277726319518_2589554634458477	2019-10-19T12:18:15+0000	"Minha coluna da semana sobre o SUS, a Estrat\u00e9gia Sa\u00fade da Fam\u00edlia e o Mais M\u00e9dicos. Tr\u00eas grandes conquistas em risco."	1441	8	215
904277726319518_2588117911268816	2019-10-18T18:58:14+0000	"Encontrei com a turma do Sem Terrinhas na Vig\u00edlia Lula Livre. Lula recebeu hoje os advogados e a visita dessa crian\u00e7ada que, com certeza, revigorou o ex-presidente. \n\nEu fico com a resposta da pureza das crian\u00e7as.\n\nFotos: Cl\u00e1udio Kbene"	8035	18	592
904277726319518_1102027703336820	2019-10-18T17:43:15+0000	""	5274	34	866
904277726319518_2581943135219627	2019-10-15T20:27:20+0000	"Feliz dia do professor!"	21409	15	5426
904277726319518_2581427951937812	2019-10-15T14:49:09+0000	"Os professores do Brasil n\u00e3o fogem \u00e0 luta.\n\n\"Se a educa\u00e7\u00e3o sozinha n\u00e3o transforma a sociedade, sem ela tampouco a sociedade muda\", Paulo Freire. \n\n#DiaDoProfessor #ValorizeOProfessor\nArte sobre foto: Gladson Targa"	18474	6	1872
904277726319518_2581159065298034	2019-10-15T12:05:35+0000	"Hoje, um agradecimento especial \u00e0s professoras que tornam o sonho da inclus\u00e3o e da conviv\u00eancia entre diferentes uma realidade aprovada por todos. Orgulho de ter feito parte dessa hist\u00f3ria!"	1288	0	164
904277726319518_398898817455763	2019-10-14T23:00:06+0000	"Fernando Haddad entrevista o humorista Greg\u00f3rio Duvivier."	4654	13	1173
904277726319518_2578288925585048	2019-10-14T00:36:58+0000	"\u00c9 nesta segunda, \u00e0s 20h30, no Canal MyNews."	4185	5	262
904277726319518_2575198442560763	2019-10-12T13:06:28+0000	"Na pr\u00f3xima segunda, entrevisto o humorista, ator e roteirista Greg\u00f3rio Duvivier. Acompanhe na AllTV e nas nossas redes sociais \u00e0s 20h."	10453	12	474
904277726319518_2575088749238399	2019-10-12T12:00:08+0000	"Minha coluna da semana trata da completa aus\u00eancia de formuladores de pol\u00edtica na equipe econ\u00f4mica de Guedes."	1045	3	90
904277726319518_2573723706041570	2019-10-11T18:05:56+0000	"ATO JUSTI\u00c7A PARA LULA. \u00c9 neste domingo, \u00e0s 14h, na Av. Paulista. #LulaLivre"	4181	17	1065
904277726319518_2573723479374926	2019-10-11T18:05:48+0000	"ATO JUSTI\u00c7A PARA LULA. \n\u00c9 neste domingo, \u00e0s 14h, na Av. Paulista. #LulaLivre"	3912	16	765
904277726319518_2568484353232172	2019-10-08T23:00:06+0000	"Segunda parte da entrevista com Manuela D'\u00c1vila."	2760	13	601
904277726319518_2568274006586540	2019-10-08T20:07:54+0000	"Espero que a CPMI das FakeNews esclare\u00e7a definitivamente os fatos e puna os respons\u00e1veis. Ser\u00e1 que Moro vai ajudar? Acho que sim, s\u00f3 n\u00e3o sei quem!"	4804	341	1168
904277726319518_2567486246665316	2019-10-08T11:33:50+0000	"Bolsonaro precisa alimentar a hip\u00f3tese de que a facada teve um mandante para afastar a tese de que s\u00f3 a loucura explica sua ascens\u00e3o ao poder."	9173	28	613
904277726319518_2566597636754177	2019-10-07T23:01:54+0000	"Segunda parte da entrevista com Manuela D'\u00c1vila. \n\nhttps://youtu.be/nIfyJt7VEv4"	1268	4	110
904277726319518_2563805487033392	2019-10-06T12:32:26+0000	"Brasil, epis\u00f3dio de hoje:\n- Planilha implica Bolsonaro em caixa 2;\n- 'T\u00e1 com sua m\u00e3e', responde Bolsonaro a pergunta sobre Queiroz\n- Gal. Heleno manda FHC calar a boca ap\u00f3s cr\u00edtica do ex-presidente ao governo\n- Sergio Moro tem estrat\u00e9gia permanente de acuar institui\u00e7\u00f5es, diz Maia"	6878	248	1013
904277726319518_2561677157246225	2019-10-05T10:58:29+0000	"Minha coluna da semana: \u201cSe a verdade prevalecer e a Suprema Corte se libertar das amarras que querem lhe impor, poderemos voltar \u00e0 arena da livre disputa democr\u00e1tica, com Lula entre n\u00f3s!\u201d"	1983	6	244
904277726319518_2553894781357796	2019-10-01T12:29:49+0000	"Nesta quarta-feira, participo do programa Em Foco com Andr\u00e9ia Sadi. Acompanhe na GloboNews, \u00e0s 21h30."	3224	10	455
904277726319518_2552857851461489	2019-10-01T01:03:27+0000	"N\u00e3o h\u00e1 qualquer d\u00favida sobre a veracidade do que tem sido divulgado sobre a Lava Jato. Todo material foi checado e confirmado e deram legitimidade \u00e0s den\u00fancias. Tanto que teve at\u00e9 procuradora que pediu desculpas pelo conte\u00fado. \u00c9 preciso anular imediatamente o processo contra Lula. \n\nFoto: Ricardo Stuckert"	5463	4	495
904277726319518_2552705564810051	2019-09-30T23:02:05+0000	"Fernando Haddad entrevista Manuela D'\u00c1vila."	3516	39	1277
904277726319518_2551994071547867	2019-09-30T14:02:13+0000	"Hoje entrevisto minha amiga Manuela D'\u00c1vila. \nAcompanhe na AllTV e nas nossas redes, \u00e0s 20h."	5892	10	310
904277726319518_2550013698412571	2019-09-29T12:23:30+0000	"Preso pol\u00edtico h\u00e1 540 dias.\n\nFoto: Ricardo Stuckert"	16015	157	1708
904277726319518_2547911145289493	2019-09-28T10:23:27+0000	"Para quem j\u00e1 viu o filme, na coluna da semana comento Bacurau e seu museu. \n(Spoilers)"	2004	3	193
904277726319518_2546010512146223	2019-09-27T10:53:11+0000	"Brasil, epis\u00f3dio de hoje:\n1) Lava Jato usou provas ilegais do exterior para prender futuros delatores.\n2) Janot diz que cogitou matar Gilmar Mendes dentro do Supremo quando era PGR. \n3) Lava Jato manipulou impeachment de Dilma, diz Aloysio Nunes, do PSDB."	8458	850	1484
904277726319518_2544204315660176	2019-09-26T12:00:43+0000	"Entrevista que dei ao Bob Fernandes."	2358	7	325
904277726319518_2541086802638594	2019-09-24T18:19:31+0000	"Bolsonaro, como sempre, aproveitou a oportunidade para mostrar o que ele \u00e9."	12697	92	399
904277726319518_2468844493181930	2019-09-23T23:02:05+0000	"Fernando Haddad entrevista o professor Luiz Carlos Bresser-Pereira."	2348	7	609
904277726319518_2535570366523571	2019-09-21T17:29:24+0000	"Fora Witzel: Tenho evitado tuitar esses dias. Coisas absurdas acontecendo. Mas, com toda sinceridade, eu realmente penso que h\u00e1 raz\u00f5es de sobra para que se pe\u00e7a o impeachment de Witzel. Ele \u00e9 o grande respons\u00e1vel pelas atrocidades que se cometem no Rio de Janeiro. Um assassino!"	16901	154	1131
904277726319518_2535212403226034	2019-09-21T13:48:51+0000	"Minha coluna da semana sobre como o governo vem cuidando dos dados oficiais e como pretende cuidar dos nossos, com a privatiza\u00e7\u00e3o do Serpro e Dataprev."	1251	22	163
904277726319518_2532174780196463	2019-09-19T22:27:42+0000	"Com os queridos amigos Chico Buarque, Carol Proner e Celso Amorim. #LulaLivre \n\nFoto: Ricardo Stuckert"	11257	9	770
904277726319518_2528302380583703	2019-09-17T18:43:23+0000	"\u00c9 hoje, a partir das 18h30."	4996	9	371
904277726319518_519976838813539	2019-09-16T23:02:05+0000	"Segunda parte da entrevista de Fernando Haddad com o governador do Maranh\u00e3o Flavio Dino."	2695	3	614
904277726319518_1155583484638438	2019-09-16T01:55:49+0000	"ENTREVISTA DO LULA AO CANAL 9 DA ARGENTINA"	2283	22	649
904277726319518_2522330111180930	2019-09-14T11:00:40+0000	"Minha coluna da semana sobre vazamentos: os legais, os ilegais, os de interesse p\u00fablico, os criminosos etc. e sua rela\u00e7\u00e3o com a democracia."	2065	5	217
904277726319518_2514549408625667	2019-09-09T23:00:59+0000	"Fernando Haddad entrevista o Governador do Maranh\u00e3o Fl\u00e1vio Dino"	4517	7	1252
904277726319518_2513641305383144	2019-09-09T11:13:14+0000	"O PT d\u00e1 a m\u00e3o a progressistas na defesa dos direitos sociais, ambientais e trabalhistas; e d\u00e1 a m\u00e3o a democratas na defesa dos direitos civis e pol\u00edticos. O resto a gente enfrenta h\u00e1 quarenta anos. Parab\u00e9ns PT!"	8929	9	541
904277726319518_2511805992233342	2019-09-08T11:09:27+0000	"Revista piau\u00ed de junho de 2017:\n\n\u201cVivi os bastidores de um epis\u00f3dio que merece relato. No dia 10 de mar\u00e7o de 2016, participei de uma reuni\u00e3o com o ministro da Fazenda Nelson Barbosa, \u00e0 qual estavam presentes diversas lideran\u00e7as sindicais, alguns economistas, assessores e o ex-presidente Lula. O tema era economia, mas o debate enveredou pela pol\u00edtica. Muitos de n\u00f3s acredit\u00e1vamos que o governo Dilma agonizava e n\u00e3o resistiria por muito tempo. Por semanas, tent\u00e1vamos convencer Lula a assumir o governo na condi\u00e7\u00e3o de ministro-chefe da Casa Civil e ouv\u00edamos sempre a mesma resposta dele pr\u00f3prio: \u201cN\u00e3o cabem dois presidentes num s\u00f3 pal\u00e1cio.\u201d Outro argumento contr\u00e1rio era de que a m\u00eddia tentaria caracterizar o gesto como busca de foro privilegiado, mesmo que \u00e0quela altura Lula n\u00e3o fosse r\u00e9u. A relut\u00e2ncia do ex-presidente \u00e0 ideia foi enorme. Apenas depois de insistentes apelos, Lula concordou em conversar com Dilma sobre as condi\u00e7\u00f5es da uma eventual ida para o governo \u2013 aceitas apenas depois de longa negocia\u00e7\u00e3o. An\u00fancio feito, hist\u00f3ria conhecida: grampo ilegal de um telefonema impr\u00f3prio, vazamento ilegal de uma conversa surreal e uma liminar que impede a posse. A Justi\u00e7a fazendo pol\u00edtica.\nSe junho de 2013 foi o estopim do impeachment, em mar\u00e7o de 2016 viria a p\u00e1 de cal.\u201d\nhttps://piaui.folha.uol.com.br/materia/vivi-na-pele-o-que-aprendi-nos-livros/"	3744	12	596
904277726319518_2511796972234244	2019-09-08T11:04:03+0000	"Sou testemunha do quanto Lula relutou, por meses, em aceitar convite de Dilma para integrar seu governo, at\u00e9 que ele cedeu aos apelos. Hoje ficamos sabendo que Moro ou a PF conheciam os fatos, mas cometeram o crime de vazamento seletivo e ilegal para fortalecer o impeachment."	7939	726	1845
904277726319518_2509991815748093	2019-09-07T11:37:37+0000	"Minha coluna da semana sobre conflitos religiosos promovidos pelo governo entre cat\u00f3licos e evang\u00e9licos. Algo novo e perigoso."	1924	26	350
904277726319518_2509349005812374	2019-09-07T02:13:26+0000	"Na pr\u00f3xima segunda-feira, entrevisto meu amigo Fl\u00e1vio Dino. O papo foi \u00f3timo! Acompanhe nas nossas redes e na AllTV, \u00e0s 20h."	8677	12	495
904277726319518_2507465186000756	2019-09-06T00:55:17+0000	"Grandes mulheres: Michelle Bachelet convida Ana Estela Haddad para rede de prote\u00e7\u00e3o \u00e0 primeira inf\u00e2ncia"	6265	3	781
904277726319518_2507464176000857	2019-09-06T00:54:18+0000	""	4570	8	212
904277726319518_2507170456030229	2019-09-05T20:40:46+0000	""	895	1	118
904277726319518_2505003539580254	2019-09-04T15:21:32+0000	"Ato em defesa da soberania nacional e popular, em Bras\u00edlia. Foto: Lula Marques."	5931	6	321
904277726319518_2502188139861794	2019-09-02T23:10:53+0000	"Fernando Haddad entrevista o escritor e roteirista Antonio Prata."	3330	12	585
904277726319518_2500488280031780	2019-09-02T00:48:51+0000	"Encerramento da Caravana Lula Livre no ato \u201cGrito do Nordeste\u201d, em Monteiro, pela volta das \u00e1guas da transposi\u00e7\u00e3o do S\u00e3o Francisco. \n\nFotos: Ricardo Stuckert"	7689	12	739
904277726319518_2499918906755384	2019-09-01T17:00:51+0000	""	1361	7	162
904277726319518_2498506450229963	2019-08-31T22:28:20+0000	"Em Recife para as atividades da caravana Lula Livre. \n\nFotos: Ricardo Stuckert"	9157	14	688
904277726319518_1420532878113136	2019-08-31T14:36:48+0000	"Ato da caravana Lula Livre no Mercado da Casa Amarela, em Recife, em defesa da Educa\u00e7\u00e3o e da Amaz\u00f4nia."	2897	14	511
904277726319518_1116687741868590	2019-08-31T14:08:27+0000	"Ato da caravana Lula Livre no Mercado da Casa Amarela, em Recife, em defesa da Educa\u00e7\u00e3o e da Amaz\u00f4nia."	5063	77	1430
904277726319518_2286183585028297	2019-08-31T14:03:06+0000	"Ato da caravana Lula Livre no Mercado da Casa Amarela, em Recife, em defesa da Educa\u00e7\u00e3o e da Amaz\u00f4nia."	6421	37	1477
904277726319518_955720028104754	2019-08-31T13:54:09+0000	"Ato da caravana Lula Livre no Mercado da Casa Amarela, em Recife, em defesa da Educa\u00e7\u00e3o e da Amaz\u00f4nia."	3807	26	662
904277726319518_2497469913666950	2019-08-31T10:37:03+0000	"Minha coluna desta semana fala do combate \u00e0 corrup\u00e7\u00e3o antes da LavaJato."	1693	4	165
904277726319518_2497061973707744	2019-08-31T03:20:54+0000	"Revi meu amigo @cirogomes na estreia do filme \u201cA vida invis\u00edvel\u201d do grande Karim A\u00efnouz, em Fortaleza. Caravana #lulalivre segue para Pernambuco e Para\u00edba."	22425	85	1217
904277726319518_2496957017051573	2019-08-31T01:53:44+0000	"Fernando Haddad chegando no 29\u00ba Cine Cear\u00e1, em Fortaleza."	12677	17	3164
904277726319518_225851745031351	2019-08-30T22:27:37+0000	"Ato de abertura da caravana Lula Livre no Nordeste em defesa da Educa\u00e7\u00e3o e da Amaz\u00f4nia."	8014	198	2684
904277726319518_2690551794297340	2019-08-30T21:57:56+0000	"Ato de abertura da caravana Lula Livre no Nordeste em defesa da Educa\u00e7\u00e3o e da Amaz\u00f4nia."	11243	38	2448
904277726319518_2494983087248966	2019-08-29T22:02:33+0000	"Na pr\u00f3xima segunda-feira, entrevisto o escritor e roteirista Antonio Prata. Acompanhe na AllTV e nas nossas redes sociais a partir das 20h."	4800	1	154
904277726319518_2494633173950624	2019-08-29T17:20:10+0000	"Caravana Lula Livre com Haddad pelo Nordeste a partir de amanh\u00e3: Fortaleza, Recife e Monteiro."	2802	7	340
904277726319518_2494210833992858	2019-08-29T12:28:05+0000	"Mensagem sugere que vazamentos eram de iniciativa de promotores e podiam ser facilmente utilizados com fins pol\u00edticos seletivos.  \n\u201cMeus vazamentos objetivam sempre fazer com que pensem que as investiga\u00e7\u00f5es s\u00e3o inevit\u00e1veis e incentivar a colabora\u00e7\u00e3o.\""	3706	1126	1709
904277726319518_2492532414160700	2019-08-28T12:25:46+0000	"Recebo not\u00edcia de marcas que suspenderam a compra de couro brasileiro em fun\u00e7\u00e3o dos desatinos bolsonaristas:\nTimberland, Dickies, Kipling, Vans, Kodiak, Terra, Walls, Workrite, Eagle Creek, Eastpack,The North Face, Napapijri, Bulwark, Altra, Icebreaker, Smartwoll e Horace Small."	9544	118	1467
904277726319518_2490887197658555	2019-08-27T13:10:09+0000	"Triste a troca de mensagens dos promotores sobre a fam\u00edlia de Lula. Realmente faltavam sobriedade e isen\u00e7\u00e3o e sobravam preconceito e \u00f3dio. As mortes da esposa, do irm\u00e3o e do neto n\u00e3o foram minimamente respeitadas."	8791	672	716
904277726319518_2489942034419738	2019-08-26T23:00:16+0000	"Fernando Haddad entrevista o jornalista e professor da ECA-USP Eug\u00eanio Bucci"	3142	4	469
904277726319518_2489687494445192	2019-08-26T19:17:07+0000	"Hoje, \u00e0s 20h, entrevisto o jornalista e professor da ECA-USP Eug\u00eanio Bucci. Acompanhe na AllTV e nas nossas redes."	1667	3	40
904277726319518_2485584568188818	2019-08-24T11:29:42+0000	"Rebato nesta coluna senten\u00e7a que me condena por \u201cdesinteresse em checar\u201d notas fiscais da minha campanha de 2012. Algo pelo que jamais fui acusado."	4568	98	623
904277726319518_2482664048480870	2019-08-22T19:42:10+0000	"\u201cDe bra\u00e7os abertos\u201d tem reconhecimento internacional:\n\nEscrit\u00f3rio das Na\u00e7\u00f5es Unidas sobre Drogas e Crime - UNODC, em parceria com o UNAIDS e com a OMS lan\u00e7aram o guia t\u00e9cnico sobre preval\u00eancia de HIV em pessoas que fazem uso de drogas estimulantes. Oito casos de sucesso s\u00e3o citados no guia t\u00e9cnico, demonstrando situa\u00e7\u00f5es reais que tiveram impactos positivos na comunidade. Desses, dois s\u00e3o brasileiros: o programa \"Viva Melhor Sabendo\" (VMS) e o programa \"De Bra\u00e7os Abertos\". O objetivo do primeiro \u00e9, principalmente, realizar a testagem, o diagn\u00f3stico e a orienta\u00e7\u00e3o quanto ao v\u00edrus HIV. O segundo, por sua vez, foca no suporte social e de sa\u00fade a pessoas que usam crack, visando sua recupera\u00e7\u00e3o e reinser\u00e7\u00e3o social."	1259	2	141
904277726319518_2482633638483911	2019-08-22T19:16:52+0000	"Bati um papo com o querido Jo\u00e3o Gordo, que felizmente j\u00e1 est\u00e1 em casa se recuperando. \u00c9 hoje, \u00e0s 20h, no canal Panela\u00e7o no Youtube."	8207	5	267
904277726319518_2479319275482014	2019-08-20T21:17:32+0000	"NOTA DA DEFESA DE FERNANDO HADDAD\nA defesa de Fernando Haddad recorrer\u00e1 da decis\u00e3o do juiz Francisco Shintate, da primeira Vara Eleitoral. Em primeiro lugar, porque a condena\u00e7\u00e3o sustenta que a campanha do ent\u00e3o prefeito teria indicado em sua presta\u00e7\u00e3o de contas gastos com material gr\u00e1fico inexistente. Testemunhas e documentos que comprovam os gastos declarados foram apresentados. N\u00e3o h\u00e1 razoabilidade ou materialidade que sustentem a decis\u00e3o. \nEm segundo lugar, a senten\u00e7a \u00e9 nula por carecer de l\u00f3gica. O juiz absolveu Fernando Haddad de lavagem de dinheiro e corrup\u00e7\u00e3o. E condenou-o por crime do qual n\u00e3o foi acusado.\n \nEm um Estado de Direito as decis\u00f5es judiciais devem se pautar pela lei. O magistrado deve ser imparcial. Ao condenar algu\u00e9m por algo de que nem o Minist\u00e9rio P\u00fablico o acusa, o juiz perde sua neutralidade e sua senten\u00e7a \u00e9 nula.\n \nDefesa de Fernando Haddad"	17298	68	2396
904277726319518_2478968572183751	2019-08-20T16:51:17+0000	"500 dias de injusti\u00e7a!"	2499	38	352
904277726319518_2478959995517942	2019-08-20T16:45:42+0000	""	990	10	142
904277726319518_2478478575566084	2019-08-20T11:23:44+0000	"Ato Moro Mente, ontem, na Faculdade de Direito da USP. \n\nFotos: Ricardo Stuckert"	13152	24	1533
904277726319518_2477712085642733	2019-08-19T23:36:41+0000	""	1475	7	163
904277726319518_2477668592313749	2019-08-19T23:03:15+0000	"Fernando Haddad entrevista a Reitora da UFRJ Denise Pires de Carvalho."	4624	16	967
904277726319518_2477009942379614	2019-08-19T15:09:05+0000	"A caravana Lula Livre com Haddad vai at\u00e9 a regi\u00e3o Centro-Oeste nesta semana."	8251	29	873
904277726319518_2476676562412952	2019-08-19T11:02:22+0000	"Hoje, \u00e0s 20h, entrevisto a Reitora da UFRJ, Denise Pires de Carvalho. Acompanhe na allTV e nas nossas redes sociais."	4715	5	326
904277726319518_2473151462765462	2019-08-17T11:00:44+0000	"Minha coluna sobre idas e vindas da pol\u00edtica externa e os estragos j\u00e1 causados \u00e0 imagem e \u00e0 economia do Brasil."	1362	10	142
